x y xerr yerr logsfr logsfrerr d25 n pobs
7.871 39.57130477312682 0.46021842640207267 -1.0031697147462144 -2.1186169999999995 0.4242640687119285 77.11719959661693 1.0 0.11439188981927774
9.189 38.42868109246281 0.4445042182027073 -1.0032642694779648 -2.4381012883044804 0.3 94.874882356223 4.0 0.5739641141402935
7.157 39.563253501339 0.4663142717095414 -1.0031703618401975 -2.7419390000000003 0.4242640687119285 35.2493611517866 1.0 0.01722396768771165
7.736 39.92454760836801 0.3937321424522006 -1.0031415817640181 -2.0124265248640043 0.3 125.93639301741146 1.0 0.08740189731780153
8.687 40.403626644704836 0.32938731001664284 -1.003104215365545 -1.84509691961226 0.3 59.44991669356605 1.0 0.4007003038980137
8.675 40.121970599158765 0.3503726587506508 -1.0031260750649673 -1.5805019075734492 0.3 68.73077648673213 1.0 0.39690339394182256
8.64 40.51782102783823 0.32938731001664284 -1.0030954394434102 -1.779302652445665 0.3 39.824584224114524 1.0 0.38232464347030404
8.976 40.12461983969913 0.35510561809129404 -1.0031258680197066 -1.4369169752234114 0.3 55.99525804781946 1.0 0.4891324303572293
8.466 40.13756850839341 0.3529815859219855 -1.003124856440978 -1.5991820000000008 0.4242640687119285 51.778712866018225 1.0 0.3098474268404688
8.171 40.08075655473589 0.36222782885913113 -1.0031292995891785 -1.8567170000000006 0.4242640687119285 49.90582626616026 1.0 0.21080528596437934
9.446 40.07565138997362 0.36792526415020754 -1.0031296994726049 -0.7436420000000012 0.4242640687119285 104.99080131747944 1.0 0.6394072693143057
9.724 40.43457103697901 0.32938731001664284 -1.003101832354881 -0.08647786650747236 0.3 49.1078872880874 4.0 0.7009829487856618
10.224 40.43503374601227 0.32938731001664284 -1.0031017967496754 0.17902357131950453 0.3 110.70092515076841 1.0 0.7482604750797214
9.848 40.23889243526218 0.33721803036018105 -1.0031169633403554 -0.7086312160300139 0.3 137.45205916606642 1.0 0.7316827659135752
9.652 40.266464062915624 0.33676252760662073 -1.0031148224163458 -1.2594596280494201 0.3 89.36166466265493 1.0 0.6852275503235746
8.903 40.29073296604168 0.3340793318958837 -1.0031129403795744 -1.7787906165859653 0.3 85.53645561613128 1.0 0.4646449298090969
9.874 40.35785904373902 0.32938731001664284 -1.0031077466236156 -1.1484647326752437 0.3 123.92280934863174 1.0 0.738430014280881
10.129 40.44267475721559 0.32938731001664284 -1.003101208896246 -1.1168489779999362 0.3 100.72824108735364 1.0 0.7635168581128107
8.433 40.179509832229414 0.3419005703417296 -1.0031215843818302 -1.6279910000000006 0.4242640687119285 39.097703643650554 1.0 0.29610174782446586
9.427 40.33206347934641 0.32938731001664284 -1.0031097404559888 -0.7942601826269353 0.3 54.0942682563574 1.0 0.6349255688687631
9.434 40.398159264038505 0.32938731001664284 -1.0031046367862 -0.7541180000000001 0.4242640687119285 95.5325236230702 1.0 0.6365767216644892
9.603 40.45576884341688 0.32938731001664284 -1.0031002020339563 -0.6065810000000003 0.4242640687119285 97.30860584153578 1.0 0.67450512637021
8.855 40.47728317097738 0.32938731001664284 -1.00309854912086 -1.2595849999999995 0.4242640687119285 60.27694741670371 1.0 0.45043501293996735
9.322 40.41486821833022 0.32938731001664284 -1.003103349234776 -1.4318554909453667 0.3 59.8620038293532 1.0 0.6101582769328697
8.763 40.47585999368027 0.32938731001664284 -1.0030986584069674 -2.0572637476387854 0.3 41.50985825513619 1.0 0.42319933894080225
8.179 40.50967818672417 0.32938731001664284 -1.003096063583395 -1.8497329999999996 0.4242640687119285 85.3397272273692 1.0 0.21332681041151347
9.952 40.06705411874485 0.36222782885913113 -1.0031303731209271 -0.3552695470431928 0.3 194.15619415777695 1.0 0.7586717593827983
9.305 40.045559814439 0.37143101647546883 -1.0031320585995154 -1.999963981811689 0.3 83.39715787280119 1.0 0.6061483344289633
10.256 40.07812844694023 0.35726180876214575 -1.0031295054339733 -0.719795175360268 0.3 169.10297587586723 1.0 0.7431214829001545
9.107 39.78643666408072 0.3600013888862097 -1.0031525215389272 -1.0395890000000012 0.4242640687119285 80.9377729554992 1.0 0.5413059072378927
8.483 40.00460728066476 0.34383717076546566 -1.0031352749261504 -1.5843409999999993 0.4242640687119285 84.1688222737175 1.0 0.31692853421234973
9.955 40.03061640829404 0.3433496759864497 -1.0031332314585548 -1.2389073650684708 0.3 79.82726507868549 1.0 0.7594502880405644
8.895 40.43162073560224 0.32938731001664284 -1.003102059398173 -1.6067028195595867 0.3 68.73077648673213 1.0 0.4622766103309084
9.335 40.382709602159764 0.3332041416309227 -1.0031058282506153 -1.3657168169989546 0.3 67.01179486683367 1.0 0.6132247035535044
9.727 40.34924479136246 0.3327701909726891 -1.0031084121659053 -1.5790789163872532 0.3 94.6566761819609 1.0 0.7016394237215822
8.931 40.45093069804311 0.32938731001664284 -1.00310057398422 -1.1932370000000008 0.4242640687119285 75.8841808482691 1.0 0.4729340479827554
8.564 40.42170627093372 0.32938731001664284 -1.0031028226189584 -1.5136279999999998 0.4242640687119285 29.050342055045967 1.0 0.35066792816072084
9.069 40.41678143432889 0.32938731001664284 -1.003103201875138 -1.7931424626298096 0.3 48.65766347123045 1.0 0.5261716162343419
8.283 40.044835194276246 0.34238136631539984 -1.003132115452323 -1.758941000000001 0.4242640687119285 24.612246179196408 1.0 0.2461066282242531
8.76 40.102363893575045 0.3458091959448158 -1.0031276082347091 -2.277559698207874 0.3 48.88225704125038 1.0 0.4223112191364816
8.591 39.8377755550945 0.3708422845361623 -1.0031484460973679 -1.554541897921375 0.3 77.83075625903736 1.0 0.3619143928101776
8.967 39.84634832143378 0.37143101647546883 -1.003147766590841 -2.422375319177263 0.3 105.47541683752159 1.0 0.4855479930142828
7.813 39.839947550749876 0.3720215047547655 -1.0031482739098811 -2.169251 0.4242640687119285 49.56227697463073 1.0 0.1023220883396812
8.636 39.82024392279507 0.3744008546998791 -1.0031498366278273 -1.4507720000000006 0.4242640687119285 129.16690408346236 1.0 0.3806585005592728
8.854 40.25033328719564 0.3561797299117399 -1.00311607460641 -1.2604580000000007 0.4242640687119285 72.97116003878207 1.0 0.45013897300519345
7.987 40.226844723183305 0.35726180876214575 -1.0031178997638155 -1.9482788350302798 0.3 44.47861447805505 1.0 0.15176849377540086
8.649 40.23744177543454 0.35564167359858156 -1.0031170760649135 -1.9488821154206377 0.3 52.862932380480835 1.0 0.38607346502012246
9.114 40.23802233013347 0.3578058132562969 -1.0031170309515174 -1.0334779999999997 0.4242640687119285 135.5661462132587 1.0 0.5440938029490738
8.251 40.18446211677869 0.35193181157718606 -1.0031211984808173 -1.7868770000000005 0.4242640687119285 47.879681236078596 1.0 0.23602053043571775
9.468 40.289838742595705 0.3524556709715422 -1.003113009685631 -0.7244360000000007 0.4242640687119285 105.23283011050567 1.0 0.6445966066723025
8.738 40.24749369445454 0.3524556709715422 -1.0031162951408132 -1.3617260000000009 0.4242640687119285 49.1078872880874 1.0 0.41579834057146386
9.19 40.12467995590248 0.3578058132562969 -1.0031258633217823 -0.8210117207831544 0.3 65.78869176859111 1.0 0.5743623849561762
8.909 40.11789065184702 0.3578058132562969 -1.0031263939774544 -1.455368934408142 0.3 73.47697195590293 1.0 0.46642116941773815
9.555 40.43520194274774 0.32938731001664284 -1.0031017838072318 -0.6484850000000009 0.4242640687119285 68.10064894033889 1.0 0.6640015273954853
8.564 40.45068291913291 0.32938731001664284 -1.00310059303554 -1.5136279999999998 0.4242640687119285 89.77413936566602 1.0 0.35066792816072084
9.81 40.43960549817933 0.32938731001664284 -1.0031014449997924 -1.4595182278809276 0.3 128.57343606720352 1.0 0.721821402915205
9.379 40.50538407375893 0.32938731001664284 -1.0030963928238934 -1.0523116656104534 0.3 45.09737364109233 4.0 0.6236033782694975
8.51 40.50981324203929 0.32938731001664284 -1.0030960532294981 -1.7133106518676442 0.3 42.47674706304827 1.0 0.3281749988618065
9.895 40.48892142857751 0.32938731001664284 -1.0030976557056157 -1.5410021632053983 0.3 115.38550373460951 1.0 0.7438797148852431
9.69 40.487061833219606 0.32938731001664284 -1.0030977984235712 -0.2772619355652637 0.3 49.67652982274005 1.0 0.6935428995118984
8.927 40.51004471659186 0.32938731001664284 -1.0030960354838665 -1.1967290000000004 0.4242640687119285 50.020871077178064 1.0 0.47174988824366143
10.0 40.535849296528646 0.32938731001664284 -1.0030940584909893 -1.2024849637856576 0.3 61.68097788758841 4.0 0.7711282179070552
9.088 40.11126156232099 0.35564167359858156 -1.003126912284545 -1.5738622247744232 0.3 67.63184737053064 1.0 0.533738761736117
9.445 40.51237531116728 0.32938731001664284 -1.0030958568238415 -1.201318822064728 0.3 87.5288556165209 1.0 0.6391713903434878
8.355 39.89125716969472 0.4144828102587609 -1.003144211750605 -1.6206468454414278 0.3 48.322706471944 1.0 0.26880034824845794
7.686 39.72361197117291 0.4371773095667249 -1.003157523137592 -2.2801220000000004 0.4242640687119285 74.84301085457659 1.0 0.07771346158930827
7.54 39.74360317661202 0.43283253112491443 -1.0031559298773072 -2.4075800000000003 0.4242640687119285 27.93516561137754 1.0 0.053049329688736845
7.445 39.61993458729198 0.45719251962384505 -1.003165811897124 -2.075399545940037 0.3 48.65766347123045 1.0 0.04105676327883481
8.513 39.93264648644769 0.41379342672401165 -1.0031409426076927 -1.5581510000000005 0.4242640687119285 58.364833426617906 1.0 0.32942460604507956
9.362 39.806479721308335 0.4778953860417571 -1.0031509292035787 -0.8121538112534452 0.3 102.12951050369705 4.0 0.6195934357655911
8.679 39.95886752287158 0.37680764323458193 -1.0031388750494876 -1.3913466103604364 0.3 57.036287619376886 1.0 0.3983319844198257
9.768 40.18625596986986 0.32938731001664284 -1.0031210587204409 -0.5700678065444009 0.3 153.86904219106304 1.0 0.7109220017064802
7.153 39.409182889523734 0.42568063145978347 -1.0031827958522632 -2.745431000000001 0.4242640687119285 34.05267632451283 1.0 0.017021042717498158
9.3 40.167719557817165 0.3395305582712696 -1.0031225035093918 -1.3926049333529988 0.3 74.32779519182213 1.0 0.6049689395748734
9.518 40.108295578783526 0.3458091959448158 -1.0031271442408651 -2.2992281106556476 0.3 83.97523935435707 4.0 0.655905003185802
9.91 40.070292075706426 0.3905124837953327 -1.003130119373329 -1.456031586266917 0.3 101.66026802683973 1.0 0.7477723581740735
9.664 40.220515396524206 0.32938731001664284 -1.0031183919441093 -0.5533280000000005 0.4242640687119285 97.08480225858398 1.0 0.687853450067256
9.52 40.27775135074832 0.32938731001664284 -1.003113946811929 -0.8903293877756937 0.3 96.1947234414025 1.0 0.6563426531430819
9.977 40.05077894641455 0.3937321424522006 -1.0031316491737934 -0.39394471708467194 0.3 140.97796925089844 1.0 0.7651594981975155
9.715 40.416437795943 0.32938731001664284 -1.0031032283418075 -0.9718859499536876 0.3 99.57521444625363 1.0 0.699013523977901
9.366 40.14031828597412 0.3667710457492521 -1.003124641706528 -1.119750665252333 0.3 50.48370849871171 1.0 0.6205369516488631
9.464 40.05094256254776 0.40360872141221127 -1.003131636340314 -0.7279280000000004 0.4242640687119285 120.2683216419097 1.0 0.6436530907890304
8.57 39.78674718336324 0.49920036057679285 -1.003152496857222 -0.9448269498687765 0.3 68.73077648673213 1.0 0.35316714252726694
8.804 38.44916779275549 0.4165585192983094 -1.0032625245172089 -1.527073951845459 0.3 60.55517316460107 4.0 0.4353369762665172
9.725 38.26324192202619 0.41241847679268684 -1.0032784295042438 -0.5000750000000007 0.4242640687119285 254.7717383677877 1.0 0.7012017737643018
8.652 39.85196199392642 0.4371773095667249 -1.0031473217910196 -1.5088668759090282 0.3 63.701733431923486 1.0 0.3873230722033955
10.028 40.39743499176231 0.32938731001664284 -1.0031046926210214 -0.7476886427452172 0.3 89.56766457473977 1.0 0.7783944853795385
10.026 40.39787401674768 0.32938731001664284 -1.0031046587759385 -0.23730199999999968 0.4242640687119285 100.03483275306377 4.0 0.777875466274361
9.901 40.309666531421676 0.32938731001664284 -1.0031114736731335 0.23574279086557226 0.3 60.27694741670371 1.0 0.7454367722007752
10.696 40.208754090832024 0.32938731001664284 -1.0031193069380349 0.34760799999999925 0.4242640687119285 257.1291122384637 1.0 0.5083439661822066
9.907 40.461722800855874 0.32938731001664284 -1.0030997444239924 -1.8966008305999011 0.3 86.9263112126857 1.0 0.7469938295163074
9.806 40.30550273126626 0.32938731001664284 -1.003111796107261 -0.42936200000000113 0.4242640687119285 71.63928626785638 1.0 0.7207833647048499
10.951 40.27802851308592 0.33541019662496846 -1.0031139253174233 -1.3418952312848873 0.3 140.65372891919537 1.0 0.3464791788701893
9.957 39.83907105235783 0.32938731001664284 -1.003148343393046 -2.374452774410443 0.3 157.09098049313909 4.0 0.7599693071457418
10.078 36.916444478515416 0.32938731001664284 -1.0033984406793788 -0.19190600000000124 0.4242640687119285 1186.181784067116 1.0 0.7717071268989953
9.757 38.72796964134391 0.3930852324878155 -1.0032389615980195 -2.406867770399728 0.3 90.3964239712045 4.0 0.708204173080785
9.056 39.59562842271184 0.5056174443193193 -1.0031677614179004 -2.6462954437292794 0.3 52.741351009853055 4.0 0.5209940956278631
10.118 40.127261024485264 0.3661966684720111 -1.003125661631324 -2.164412424207363 0.3 116.99067598548274 4.0 0.7652833866745367
10.918 39.45670012010284 0.4131053134492462 -1.0031789506644764 -1.8796235800174799 0.3 241.074486509364 1.0 0.36521148845521967
10.148 40.26201040707878 0.32938731001664284 -1.0031151680414545 -0.44551328236038756 0.3 88.74650329009243 1.0 0.7604655815061928
9.148 39.865960935005084 0.37143101647546883 -1.00314621313113 -1.0037960000000004 0.4242640687119285 83.58940817671817 1.0 0.557635010689093
9.798 40.47008326754049 0.32938731001664284 -1.0030991020822406 -1.1998404768303175 0.3 75.53552470765005 1.0 0.7187072882841407
10.595 40.493022180786035 0.32980145542432043 -1.0030973410325577 -1.12330144304034 0.3 167.93887917806177 1.0 0.5773802042848171
10.402 39.935603483470516 0.38669884923542247 -1.0031407093088998 -1.9331201571405288 0.3 139.6854754599005 4.0 0.6828644256616239
10.032 40.144940721754054 0.35671977797705584 -1.0031242807997542 -1.2325830439790622 0.3 119.1656950414423 1.0 0.7790944281571227
9.395 40.23696648734399 0.3594495792180038 -1.0031171129992873 -1.0097572219316007 0.3 47.222747381705915 1.0 0.627377441802586
10.87 40.612309043582925 0.32938731001664284 -1.003088215397672 -0.5576147007878802 0.3 126.22670638598852 1.0 0.3924584842152629
10.127 40.285853239927484 0.33452055243288115 -1.003113318616287 -1.0308705456420526 0.3 192.37615947032796 1.0 0.7638380451240334
9.818 40.25549367328381 0.3493436703305214 -1.003115673909584 -1.204030061931725 0.3 64.29115831425638 1.0 0.7238974793359143
8.147 39.74616298518997 0.4263906659391127 -1.003155725981647 -1.877669 0.4242640687119285 35.98746457533056 1.0 0.2032407126229781
8.1 38.48444638822064 0.34731109973624513 -1.003259524020753 -1.9187000000000003 0.4242640687119285 65.4864201869254 1.0 0.18817846142231384
9.928 40.09405938729504 0.3848129415703167 -1.0031282580689647 -1.3562642517901224 0.3 84.55732790531248 4.0 0.75244353012067
9.602 40.48858541354563 0.32938731001664284 -1.003097681492714 -0.5353382316430526 0.3 55.866472528069814 1.0 0.6742863013915701
10.032 40.376276493628325 0.33364052511647924 -1.0031063246360359 -1.4032471271462938 0.3 98.88974349153051 4.0 0.7790944281571227
8.967 39.73794490121884 0.44376683066673656 -1.0031563806677113 -1.0283892320131756 0.3 115.12012444021735 1.0 0.4855479930142828
9.647 39.784348869008014 0.4778953860417571 -1.003152687497892 -1.1183747868618212 0.3 113.27948094577762 1.0 0.6841334254303744
9.874 39.93719358934177 0.4445042182027073 -1.0031405838683236 -0.36999799999999894 0.4242640687119285 110.70092515076841 4.0 0.738430014280881
9.881 40.58819764833527 0.32938731001664284 -1.0030900556191054 -0.5537260273709919 0.3 85.93127395641258 1.0 0.7402465811490017
8.941 39.84924224260039 0.40832462575749706 -1.00314753727505 -0.22388146057168967 0.3 32.67015917054527 1.0 0.4758944473304912
8.681 39.74038107466689 0.5441654160271489 -1.0031561865638794 -1.9603427261614357 0.3 50.833644848435796 1.0 0.39892406428937244
10.187 39.35882926375568 0.32938731001664284 -1.003186880731328 -0.09674900000000086 0.4242640687119285 12.710166811491012 1.0 0.7542024347873457
8.998 40.030683395450495 0.39895989773409557 -1.003133226198992 -1.7520403748602504 0.3 56.51337579137048 1.0 0.4978943883066532
9.749 40.56421360480866 0.32938731001664284 -1.0030918882979118 -1.5249354334236784 0.3 46.36083510574214 4.0 0.7064535732516644
9.316 40.24652768171055 0.3319096262538946 -1.003116370172436 -1.6113959787369154 0.3 68.73077648673213 1.0 0.6087430031079619
9.588 40.50670164449295 0.32938731001664284 -1.0030962917949675 -0.18850307558680868 0.3 47.879681236078596 1.0 0.6712227516906084
10.201 40.571360000478535 0.32938731001664284 -1.0030913419971965 -1.7241637957721565 0.3 61.82316722649695 4.0 0.7519541257087851
8.819 39.63791227086012 0.32938731001664284 -1.0031643715068972 -0.9050968641531512 0.3 46.682193062388244 1.0 0.43977757528812034
9.183 39.432766550596085 0.6441273166075167 -1.0031808862540066 -2.017957250232243 0.3 130.66258634118955 1.0 0.5715744892449958
9.829 38.556845081870165 0.749645916416544 0.10717833070952353 -0.23208441828578685 0.3 126.51768899599739 1.0 0.7267520844143901
9.215 39.86214687914534 0.39895989773409557 -1.0031465151116108 -2.030176767569216 0.3 104.99080131747944 1.0 0.5843191553532495
10.121 40.085706152265324 0.3428644046850008 -1.003128911988759 -1.5430175264926902 0.3 109.182051516599 4.0 0.7648016061577022
9.962 40.03898319389019 0.3493436703305214 -1.0031325746687358 -1.5993405520065025 0.3 278.7091651336497 1.0 0.7612668549086851
9.597 40.4213645758216 0.32938731001664284 -1.0031028489295255 -0.5497590815741091 0.3 50.13618109387488 1.0 0.6731921764983694
8.827 39.646815582088315 0.32938731001664284 -1.0031636586497628 -1.2840290000000003 0.4242640687119285 57.9630527393888 4.0 0.44214589476630833
10.201 40.30993369615226 0.33999999999999997 -1.0031114529868552 -1.8575179990860349 0.3 105.96226924116989 4.0 0.7519541257087851
9.473 40.41656667627023 0.32938731001664284 -1.0031032184155264 -0.6043065609628187 0.3 67.78775488036786 1.0 0.6457760015263927
9.825 40.097818644334374 0.34985711369071804 -1.003127963870647 -2.233083977553072 0.3 77.65175048699918 4.0 0.725714046204035
10.164 40.51017971493236 0.32938731001664284 -1.0030960251345253 -1.8155968102359736 0.3 92.92899713474887 4.0 0.7578960854164094
9.45 40.05901948850292 0.3561797299117399 -1.0031310029451201 -0.86206597914952 0.3 50.25175692761296 1.0 0.6403507851975777
9.573 40.04841945032509 0.3404717315725345 -1.0031318342561402 -0.9195042482693481 0.3 130.66258634118955 1.0 0.6679403770110073
9.822 40.53872777345668 0.32938731001664284 -1.0030938381157892 -0.9887959922764367 0.3 135.87865845558358 1.0 0.724935517546269
9.051 39.474862566681416 0.5994672634931786 -1.0031774833767426 -2.5369992572829076 0.3 91.0230220475602 4.0 0.5190027415484489
8.774 39.918814076433215 0.43572468371667905 -1.0031420344065938 -1.4244449428635448 0.3 58.364833426617906 1.0 0.4264557782233109
9.603 40.60329571822984 0.32938731001664284 -1.0030889030529357 -1.2678279391658691 0.3 100.26543685864247 1.0 0.67450512637021
9.594 40.58810950698212 0.32938731001664284 -1.003090062350222 -0.5830141504135895 0.3 80.9377729554992 1.0 0.6725357015624491
8.978 39.603769784826795 0.5508575133371606 -1.0031671081575588 -2.2633539717510445 0.3 119.99171217796462 1.0 0.48992897198899477
8.991 39.98604951565416 0.43283253112491443 -1.0031367345902793 -1.3872242212961368 0.3 57.9630527393888 1.0 0.4951064925954728
9.263 38.20862617465068 0.5153261103417912 -1.003283131105765 -0.9034010000000006 0.4242640687119285 66.55048891574405 4.0 0.596241417654606
10.459 40.34297891371534 0.3453129015834769 -1.0031088964504722 -1.143344786404981 0.3 166.7827960655573 1.0 0.6527226744464265
9.75 39.925152923232915 0.44746396502958763 -1.0031415339841077 -0.47825000000000095 0.4242640687119285 125.06945298583733 1.0 0.7066723982303044
10.408 40.388674108591545 0.32980145542432043 -1.0031053681647346 -1.1168495350712533 0.3 135.5661462132587 1.0 0.6796916097442346
9.293 39.79103870511974 0.45794759525517764 -1.0031521557840852 -1.765285071294528 0.3 72.80333102789865 1.0 0.6033177867791468
9.623 39.78975789335787 0.458703608008483 -1.0031522575702 -2.2773658632199627 0.3 108.93093976638811 1.0 0.6788816259430119
10.346 40.50112708612709 0.32938731001664284 -1.0030967192870244 0.3188033821920726 0.3 78.55091537996442 1.0 0.7124773742239223
10.021 40.46443049520923 0.32938731001664284 -1.003099536360385 -1.3294932262733994 0.3 99.34619780817171 1.0 0.7765779185114178
9.392 40.1376573469081 0.38418745424597095 -1.0031248495029774 -1.8785094675328367 0.3 52.1376257571781 4.0 0.6266698048901319
10.426 40.64006400712462 0.32938731001664284 -1.0030860998049018 -1.455459789126067 0.3 75.8841808482691 1.0 0.6701731619920667
9.733 40.42986688493772 0.32938731001664284 -1.0031021943831975 -0.7972569097870945 0.3 96.41647518077264 1.0 0.7029523735934228
10.259 40.56050905300718 0.32938731001664284 -1.0030921715655177 -1.4830146974671479 0.3 65.0356148412722 4.0 0.7426397023833201
9.475 40.14435324187788 0.39633445472227113 -1.0031243266639047 -2.3351705696316003 0.3 50.833644848435796 4.0 0.6462477594680286
9.495 40.534425226287325 0.32938731001664284 -1.003094167528924 -1.4002983990649227 0.3 51.186006841055374 4.0 0.6508720286770795
9.864 40.41193648797444 0.32938731001664284 -1.0031035750695378 -0.7615871862059365 0.3 134.0143333698319 1.0 0.7358349187549941
9.573 40.02118684492271 0.40494937955255594 -1.0031339720062533 -0.632771 0.4242640687119285 113.27948094577762 1.0 0.6679403770110073
10.244 40.57098249768919 0.32938731001664284 -1.003091370850277 -1.3332553148936626 0.3 63.701733431923486 4.0 0.7450486049674921
9.075 39.64957276196057 0.458703608008483 -1.003163437957097 -2.204750968677324 0.3 153.86904219106304 1.0 0.5285612411296389
9.713 40.5317770012591 0.32938731001664284 -1.003094370318141 -0.36734672480115904 0.3 41.22410640085393 1.0 0.6985758740206206
9.728 40.490422025919436 0.32938731001664284 -1.0030975405491889 -0.26063259685800944 0.3 83.01398273830685 1.0 0.7018582487002222
9.071 38.515126348916056 0.4009438863482021 -1.0032569191281562 -1.0710170000000003 0.4242640687119285 54.973229407319984 1.0 0.5269681578661074
9.028 40.526834642207625 0.32938731001664284 -1.0030947488529758 -1.011089132680759 0.3 45.409973701258465 1.0 0.5098425127831416
8.704 39.73479587796093 0.3905124837953327 -1.003156631603731 -2.3415277840124205 0.3 72.46883010640683 1.0 0.4057329827891641
9.543 39.81759408972304 0.3798539192900344 -1.0031500469075656 -0.6589610000000015 0.4242640687119285 54.72065036135458 1.0 0.6613756276518041
9.587 40.1616918517127 0.32938731001664284 -1.0031229736168934 -1.8490317965277328 0.3 111.21189740488869 1.0 0.6710039267119685
9.253 38.698586810273426 0.33105890714493696 -1.0032414288288847 -1.3380966871480453 0.3 80.01128592979944 1.0 0.5938826279464258
9.016 39.85868351994556 0.3588997074392789 -1.0031467893756676 -1.1190319999999998 0.4242640687119285 78.9134899315343 1.0 0.5050632629925462
10.376 40.263087520107064 0.35510561809129404 -1.0031150844452723 -0.875236225789628 0.3 140.0074837368602 1.0 0.6966132946369769
10.048 40.267561168983136 0.34985711369071804 -1.0031147372874123 -1.964345899816152 0.3 84.36285144779481 4.0 0.7765249320673392
9.957 40.36729845780912 0.33676252760662073 -1.0031070176560193 -1.3762252926652039 0.3 88.74650329009243 1.0 0.7599693071457418
11.17 38.890503568661735 0.32938731001664284 -1.0032253814415801 -0.9720155867810618 0.3 276.79054473622756 4.0 0.23868214270117882
8.98 38.37416340688082 0.4400954441936431 -1.0032689221437157 -1.661393674937976 0.3 103.55027351941224 4.0 0.4907255136207609
10.032 40.49140784906494 0.32938731001664284 -1.0030974649013953 -0.41971304170075996 0.3 62.25170494908076 1.0 0.7790944281571227
8.988 40.03485987419428 0.4103656905736638 -1.0031328983135117 -1.1434760000000006 0.4242640687119285 109.93886534227266 1.0 0.493911680147824
9.656 40.41443770162353 0.32938731001664284 -1.0031033823959439 -0.34428609157540535 0.3 81.68668094795697 1.0 0.6861028502381353
9.724 39.991111933788815 0.4335539182154856 -1.0031363362701367 -0.5162254879493773 0.3 82.6325681336368 4.0 0.7009829487856618
8.733 39.721271725112736 0.5375090696909216 -1.0031577097558517 -1.366091 0.4242640687119285 78.55091537996442 1.0 0.4143181408975965
9.104 39.72822618994283 0.5275945412909424 -1.0031571552505225 -1.0422080000000014 0.4242640687119285 167.93887917806177 1.0 0.5401110947902439
7.306 38.586874587967024 0.32938731001664284 -1.0032508435424554 -2.6118620000000004 0.4242640687119285 109.93886534227266 1.0 0.02478292282816343
9.374 40.22470435194454 0.32938731001664284 -1.0031180661857044 -0.9390827440949181 0.3 113.018945369388 1.0 0.6224239834154076
10.606 40.54061043925828 0.32938731001664284 -1.0030936939965251 -1.145313289853739 0.3 122.78667820348045 4.0 0.5698614060756223
7.96 35.26584786805953 0.32938731001664284 -1.0035580685865741 -2.04092 0.4242640687119285 1099.3886534227267 1.0 0.14306876699251006
10.218 40.27163129604436 0.32938731001664284 -1.0031144215103056 -0.5530924818957814 0.3 149.33143909694343 1.0 0.7492240361133902
8.832 38.03050313800483 0.32938731001664284 -1.0032985589922083 -1.2796639999999995 0.4242640687119285 390.97703643650567 1.0 0.4436260944401762
9.785 39.11890421819182 0.5226700680161435 0.18583788502301804 -2.216324740826643 0.3 133.39859343908418 4.0 0.7153336641004878
9.501 40.2870009461909 0.32938731001664284 -1.0031132296471579 -1.920673171373572 0.3 44.89017003066926 1.0 0.6521849785489201
9.847 40.449298186335724 0.32938731001664284 -1.0031006995097158 -0.39356900000000117 0.4242640687119285 75.36179782169249 1.0 0.7314232563609862
10.482 40.49532037429914 0.32938731001664284 -1.0030971647076015 0.10065447900527857 0.3 118.61817840671166 1.0 0.6405602134297682
8.888 39.572554296470784 0.6467835804965986 -1.003169614343642 -1.2307760000000005 0.4242640687119285 123.35343575904848 1.0 0.46020433078749373
9.02 39.72160643226761 0.4278142120126446 -1.0031576830639446 -1.1155400000000002 0.4242640687119285 92.92899713474887 1.0 0.5066563462560778
7.442 39.34486621403417 0.9439412057962084 -1.0031880153250001 -2.213667919197839 0.3 48.54575395070294 1.0 0.04067805065536421
9.323 39.54633879692997 0.5391697320881431 -1.0031717221638319 -2.1091848467328234 0.3 219.86254478869998 1.0 0.6103941559036881
8.819 39.71858941450126 0.569434807506531 -1.0031579236785009 -2.1793342077992364 0.3 119.44040033923119 1.0 0.43977757528812034
8.816 39.28746519581121 0.962925230742242 -1.0031926880513224 -1.2936319999999997 0.4242640687119285 116.99067598548274 1.0 0.4388894554837997
9.502 39.78745652514526 0.32938731001664284 -1.0031524404764576 -2.7252673596064128 0.3 103.55027351941224 4.0 0.6524038035275604
8.871 39.319492675804206 0.9496320340005385 -1.003190079168469 -2.4344310838253875 0.3 136.19189111302933 1.0 0.4551716518963439
9.878 40.07425095308514 0.3892351474366106 -1.003129809185557 -1.3332727363540258 0.3 154.93561143807574 1.0 0.7394680524912356
10.051 40.0631267585002 0.387963915847853 -1.0031306809499174 0.08080305456518744 0.3 135.87865845558358 1.0 0.7760431515505049
9.522 39.320782903870075 0.9363594395316363 -1.0031899741588766 -1.3811408099831581 0.3 179.53587819649132 1.0 0.6567803031003623
8.219 38.78632568047254 0.32938731001664284 -1.003234072652029 -3.281998179865063 0.3 182.87369937767897 1.0 0.22593443264718238
8.898 40.03225610824842 0.39633445472227113 -1.0031331027209696 -2.1636674682757047 0.3 134.9432763501469 1.0 0.463164730135229
9.732 39.637543700385294 0.6601090818948031 -1.0031644010239766 -1.0667800302526018 0.3 179.53587819649132 1.0 0.7027335486147824
